#run the simulation
run            ${Steps}
run            2000000
Neighbor list info ...
  2 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 22 22 1
Memory usage per processor = 4.97757 Mbytes
Step Time v_strain Temp v_p1 v_p2 v_p3 v_p4 KinEng PotEng Press 
 1300000      6000000   0.64380952    9.7703778   0.64380952    0.1820381   0.13538574            0    34.928952   -596.38082   -1566.3648 
 1301000      6004000   0.64430476    9.7703778   0.64430476   0.18183211   0.13528617            0    34.928952   -596.07065    -1564.857 
 1302000      6008000       0.6448    9.7703778       0.6448   0.18162677   0.13518687            0    34.928952   -595.76132   -1563.3537 
 1303000      6012000   0.64529524    9.7703778   0.64529524   0.18142118   0.13508762            0    34.928952   -595.45182   -1561.8495 
 1304000      6016000   0.64579048    9.7703778   0.64579048   0.18121543   0.13498836            0    34.928952   -595.14217   -1560.3444 
 1305000      6020000   0.64628571    9.7703778   0.64628571   0.18101046   0.13488922            0    34.928952   -594.83336   -1558.8437 
 1306000      6024000   0.64678095    9.7703778   0.64678095   0.18080681   0.13479023            0    34.928952   -594.52587   -1557.3503 
 1307000      6028000   0.64727619    9.7703778   0.64727619   0.18060129   0.13469127            0    34.928952   -594.21674   -1555.8478 
 1308000      6032000   0.64777143    9.7703778   0.64777143    0.1803956   0.13459229            0    34.928952   -593.90745   -1554.3444 
 1309000      6036000   0.64826667    9.7703778   0.64826667   0.18019227   0.13449351            0    34.928952   -593.60048   -1552.8536 
 1310000      6040000    0.6487619    9.7703778    0.6487619   0.17998977   0.13439481            0    34.928952   -593.29435   -1551.3673 
 1311000      6044000   0.64925714    9.7703778   0.64925714   0.17978648   0.13429616            0    34.928952   -592.98755   -1549.8773 
 1312000      6048000   0.64975238    9.7703778   0.64975238   0.17958407   0.13419753            0    34.928952   -592.68159   -1548.3918 
 1313000      6052000   0.65024762    9.7703778   0.65024762    0.1793829   0.13409912            0    34.928952   -592.37696   -1546.9135 
 1314000      6056000   0.65074286    9.7703778   0.65074286   0.17918157   0.13400067            0    34.928952   -592.07216   -1545.4342 
 1315000      6060000    0.6512381    9.7703778    0.6512381   0.17898052    0.1339023            0    34.928952   -591.76769   -1543.9567 
 1316000      6064000   0.65173333    9.7703778   0.65173333   0.17877773   0.13380384            0    34.928952   -591.46157   -1542.4701 
 1317000      6068000   0.65222857    9.7703778   0.65222857   0.17857773   0.13370568            0    34.928952   -591.15827   -1540.9988 
 1318000      6072000   0.65272381    9.7703778   0.65272381   0.17837551   0.13360736            0    34.928952   -590.85281   -1539.5158 
 1319000      6076000   0.65321905    9.7703778   0.65321905   0.17817473   0.13350905            0    34.928952   -590.54868   -1538.0399 
 1320000      6080000   0.65371429    9.7703778   0.65371429   0.17797508   0.13341105            0    34.928952   -590.24587   -1536.5711 
 1321000      6084000   0.65420952    9.7703778   0.65420952   0.17777367   0.13331299            0    34.928952   -589.94141   -1535.0933 
 1322000      6088000   0.65470476    9.7703778   0.65470476   0.17757362   0.13321502            0    34.928952   -589.63827   -1533.6227 
 1323000      6092000       0.6552    9.7703778       0.6552   0.17737317   0.13311672            0    34.928952   -589.33447   -1532.1484 
 1324000      6096000   0.65569524    9.7703778   0.65569524   0.17717419   0.13301892            0    34.928952   -589.03249    -1530.684 
 1325000      6100000   0.65619048    9.7703778   0.65619048   0.17697402   0.13292104            0    34.928952   -588.72935   -1529.2132 
 1326000      6104000   0.65668571    9.7703778   0.65668571   0.17677505    0.1328234            0    34.928952   -588.42753   -1527.7496 
 1327000      6108000   0.65718095    9.7703778   0.65718095   0.17657788   0.13272595            0    34.928952   -588.12753   -1526.2957 
 1328000      6112000   0.65767619    9.7703778   0.65767619   0.17637585   0.13262826            0    34.928952   -587.82289   -1524.8168 
 1329000      6116000   0.65817143    9.7703778   0.65817143    0.1761777   0.13253087            0    34.928952   -587.52206   -1523.3583 
 1330000      6120000   0.65866667    9.7703778   0.65866667   0.17598085   0.13243307            0    34.928952   -587.22205   -1521.9044 
 1331000      6124000    0.6591619    9.7703778    0.6591619   0.17578416   0.13233545            0    34.928952   -586.92237   -1520.4521 
 1332000      6128000   0.65965714    9.7703778   0.65965714   0.17558543   0.13223806            0    34.928952   -586.62102   -1518.9908 
 1333000      6132000   0.66015238    9.7703778   0.66015238   0.17538748   0.13214077            0    34.928952    -586.3205   -1517.5339 
 1334000      6136000   0.66064762    9.7703778   0.66064762   0.17519177   0.13204378            0    34.928952   -586.02229   -1516.0895 
 1335000      6140000   0.66114286    9.7703778   0.66114286   0.17499436   0.13194666            0    34.928952   -585.72242   -1514.6361 
 1336000      6144000    0.6616381    9.7703778    0.6616381   0.17479969   0.13184985            0    34.928952   -585.42536   -1513.1979 
 1337000      6148000   0.66213333    9.7703778   0.66213333   0.17460484   0.13175304            0    34.928952   -585.12812   -1511.7586 
 1338000      6152000   0.66262857    9.7703778   0.66262857   0.17440873    0.1316562            0    34.928952   -584.82972    -1510.313 
 1339000      6156000   0.66312381    9.7703778   0.66312381   0.17421241   0.13155938            0    34.928952   -584.53114   -1508.8665 
 1340000      6160000   0.66361905    9.7703778   0.66361905   0.17401843   0.13146273            0    34.928952   -584.23487   -1507.4323 
 1341000      6164000   0.66411429    9.7703778   0.66411429   0.17382263   0.13136608            0    34.928952   -583.93693   -1505.9892 
 1342000      6168000   0.66460952    9.7703778   0.66460952   0.17362657   0.13126951            0    34.928952   -583.63882   -1504.5451 
 1343000      6172000   0.66510476    9.7703778   0.66510476   0.17343236   0.13117304            0    34.928952   -583.34253   -1503.1108 
 1344000      6176000       0.6656    9.7703778       0.6656   0.17323692   0.13107654            0    34.928952   -583.04506   -1501.6702 
 1345000      6180000   0.66609524    9.7703778   0.66609524   0.17304326   0.13098022            0    34.928952   -582.74941   -1500.2392 
 1346000      6184000   0.66659048    9.7703778   0.66659048   0.17284935   0.13088396            0    34.928952   -582.45358   -1498.8074 
 1347000      6188000   0.66708571    9.7703778   0.66708571   0.17265471   0.13078715            0    34.928952   -582.15658   -1497.3692 
 1348000      6192000   0.66758095    9.7703778   0.66758095   0.17246088   0.13069096            0    34.928952    -581.8609    -1495.938 
 1349000      6196000   0.66807619    9.7703778   0.66807619   0.17226779   0.13059491            0    34.928952   -581.56603   -1494.5112 
 1350000      6200000   0.66857143    9.7703778   0.66857143   0.17207746   0.13049915            0    34.928952   -581.27396   -1493.0995 
 1351000      6204000   0.66906667    9.7703778   0.66906667   0.17188587   0.13040337            0    34.928952   -580.98072   -1491.6814 
 1352000      6208000    0.6695619    9.7703778    0.6695619   0.17169458   0.13030763            0    34.928952   -580.68779    -1490.265 
 1353000      6212000   0.67005714    9.7703778   0.67005714   0.17150207   0.13021183            0    34.928952   -580.39369   -1488.8423 
 1354000      6216000   0.67055238    9.7703778   0.67055238   0.17130932   0.13011607            0    34.928952   -580.09941   -1487.4186 
 1355000      6220000   0.67104762    9.7703778   0.67104762   0.17111887   0.13002052            0    34.928952   -579.80743   -1486.0073 
 1356000      6224000   0.67154286    9.7703778   0.67154286   0.17092718   0.12992492            0    34.928952   -579.51428   -1484.5897 
 1357000      6228000    0.6720381    9.7703778    0.6720381   0.17073627   0.12982942            0    34.928952   -579.22194   -1483.1764 
 1358000      6232000   0.67253333    9.7703778   0.67253333   0.17054663   0.12973408            0    34.928952   -578.93091   -1481.7701 
 1359000      6236000   0.67302857    9.7703778   0.67302857   0.17035571   0.12963873            0    34.928952   -578.63871   -1480.3575 
 1360000      6240000   0.67352381    9.7703778   0.67352381   0.17016595   0.12954311            0    34.928952   -578.34731   -1478.9492 
 1361000      6244000   0.67401905    9.7703778   0.67401905   0.16997566   0.12944781            0    34.928952   -578.05573   -1477.5399 
 1362000      6248000   0.67451429    9.7703778   0.67451429   0.16978509   0.12935259            0    34.928952   -577.76397   -1476.1297 
 1363000      6252000   0.67500952    9.7703778   0.67500952   0.16959627   0.12925758            0    34.928952   -577.47402   -1474.7291 
 1364000      6256000   0.67550476    9.7703778   0.67550476   0.16940772   0.12916264            0    34.928952   -577.18437   -1473.3302 
 1365000      6260000        0.676    9.7703778        0.676   0.16921942   0.12906778            0    34.928952   -576.89504   -1471.9329 
 1366000      6264000   0.67649524    9.7703778   0.67649524   0.16903189   0.12897303            0    34.928952   -576.60651   -1470.5399 
 1367000      6268000   0.67699048    9.7703778   0.67699048   0.16884216   0.12887812            0    34.928952   -576.31581   -1469.1353 
 1368000      6272000   0.67748571    9.7703778   0.67748571   0.16865565   0.12878355            0    34.928952    -576.0284   -1467.7484 
 1369000      6276000   0.67798095    9.7703778   0.67798095   0.16846756   0.12868875            0    34.928952   -575.73932   -1466.3524 
 1370000      6280000   0.67847619    9.7703778   0.67847619   0.16828058   0.12859425            0    34.928952   -575.45153   -1464.9634 
 1371000      6284000   0.67897143    9.7703778   0.67897143   0.16809239   0.12849968            0    34.928952   -575.16257   -1463.5681 
 1372000      6288000   0.67946667    9.7703778   0.67946667   0.16790643   0.12840537            0    34.928952    -574.8759    -1462.185 
 1373000      6292000    0.6799619    9.7703778    0.6799619   0.16772073   0.12831112            0    34.928952   -574.58954   -1460.8036 
 1374000      6296000   0.68045714    9.7703778   0.68045714   0.16753329    0.1282168            0    34.928952    -574.3015   -1459.4132 
 1375000      6300000   0.68095238    9.7703778   0.68095238     0.167347   0.12812221            0    34.928952   -574.01426   -1458.0272 
 1376000      6304000   0.68144762    9.7703778   0.68144762   0.16715963   0.12802794            0    34.928952   -573.72634   -1456.6374 
 1377000      6308000   0.68194286    9.7703778   0.68194286   0.16697404   0.12793386            0    34.928952   -573.44022   -1455.2573 
 1378000      6312000    0.6824381    9.7703778    0.6824381   0.16678913   0.12783995            0    34.928952    -573.1549   -1453.8815 
 1379000      6316000   0.68293333    9.7703778   0.68293333   0.16660481   0.12774579            0    34.928952   -572.86989   -1452.5073 
 1380000      6320000   0.68342857    9.7703778   0.68342857   0.16641996   0.12765195            0    34.928952   -572.58468    -1451.132 
 1381000      6324000   0.68392381    9.7703778   0.68392381   0.16623467    0.1275578            0    34.928952   -572.29879   -1449.7532 
 1382000      6328000   0.68441905    9.7703778   0.68441905   0.16605079    0.1274642            0    34.928952   -572.01469   -1448.3838 
 1383000      6332000   0.68491429    9.7703778   0.68491429    0.1658672   0.12737062            0    34.928952    -571.7309   -1447.0161 
 1384000      6336000   0.68540952    9.7703778   0.68540952   0.16568194    0.1272769            0    34.928952   -571.44542   -1445.6395 
 1385000      6340000   0.68590476    9.7703778   0.68590476   0.16549752   0.12718322            0    34.928952   -571.16075   -1444.2671 
 1386000      6344000       0.6864    9.7703778       0.6864    0.1653147   0.12708986            0    34.928952   -570.87787   -1442.9043 
 1387000      6348000   0.68689524    9.7703778   0.68689524   0.16513115   0.12699649            0    34.928952   -570.59429   -1441.5378 
 1388000      6352000   0.68739048    9.7703778   0.68739048   0.16494984   0.12690335            0    34.928952   -570.31301   -1440.1835 
 1389000      6356000   0.68788571    9.7703778   0.68788571   0.16476779    0.1268102            0    34.928952   -570.03103   -1438.8255 
 1390000      6360000   0.68838095    9.7703778   0.68838095   0.16458556   0.12671703            0    34.928952   -569.74886   -1437.4665 
